dataset	subject	session	task	run	n_volumes	tr_seconds	duration_sec	in_timeseries	match_level	in_qc
narratives	06	012	Tunnelpart1Story		511	1.49	761.39	True	exact	False
narratives	06	012	Tunnelpart2Recall		209	1.49	311.41	True	exact	False
narratives	06	012	Tunnelpart2Story		536	1.49	798.64	True	exact	False
ood	01	001	chaplin1		432	1.49	643.68	False	unmatched	True
ood	01	001	chaplin2		405	1.49	603.45	False	unmatched	True
ood	01	001	mononoke1		423	1.49	630.27	False	unmatched	True
ood	01	001	mononoke2		426	1.49	634.74	False	unmatched	True
ood	01	001	passepartout1		422	1.49	628.78	False	unmatched	True
ood	01	001	passepartout2		436	1.49	649.64	False	unmatched	True
ood	01	002	planetearth1		433	1.49	645.17	False	unmatched	True
ood	01	002	planetearth2		418	1.49	622.82	False	unmatched	True
ood	01	002	pulpfiction1		468	1.49	697.32	False	unmatched	True
ood	01	002	pulpfiction2		378	1.49	563.22	False	unmatched	True
ood	01	002	wot1		353	1.49	525.97	False	unmatched	True
ood	01	002	wot2		324	1.49	482.76	False	unmatched	True
ood	02	001	chaplin1		432	1.49	643.68	False	unmatched	True
ood	02	001	chaplin2		405	1.49	603.45	False	unmatched	True
ood	02	001	mononoke1		423	1.49	630.27	False	unmatched	True
ood	02	001	mononoke2		426	1.49	634.74	False	unmatched	True
ood	02	001	passepartout1		422	1.49	628.78	False	unmatched	True
ood	02	001	passepartout2		436	1.49	649.64	False	unmatched	True
ood	02	002	planetearth1		433	1.49	645.17	False	unmatched	True
ood	02	002	planetearth2		418	1.49	622.82	False	unmatched	True
ood	02	002	pulpfiction1		468	1.49	697.32	False	unmatched	True
ood	02	002	pulpfiction2		378	1.49	563.22	False	unmatched	True
ood	02	002	wot1		353	1.49	525.97	False	unmatched	True
ood	02	002	wot2		324	1.49	482.76	False	unmatched	True
ood	03	001	chaplin1		432	1.49	643.68	False	unmatched	True
ood	03	001	chaplin2		405	1.49	603.45	False	unmatched	True
ood	03	001	mononoke1		423	1.49	630.27	False	unmatched	True
ood	03	001	mononoke2		426	1.49	634.74	False	unmatched	True
ood	03	001	passepartout1		422	1.49	628.78	False	unmatched	True
ood	03	001	passepartout2		436	1.49	649.64	False	unmatched	True
ood	03	002	planetearth1		433	1.49	645.17	False	unmatched	True
ood	03	002	planetearth2		418	1.49	622.82	False	unmatched	True
ood	03	002	pulpfiction1		468	1.49	697.32	False	unmatched	True
ood	03	002	pulpfiction2		378	1.49	563.22	False	unmatched	True
ood	03	002	wot1		353	1.49	525.97	False	unmatched	True
ood	03	002	wot2		324	1.49	482.76	False	unmatched	True
ood	05	001	chaplin1		432	1.49	643.68	False	unmatched	True
ood	05	001	chaplin2		405	1.49	603.45	False	unmatched	True
ood	05	001	mononoke1		423	1.49	630.27	False	unmatched	True
ood	05	001	mononoke2		426	1.49	634.74	False	unmatched	True
ood	05	002	passepartout1		422	1.49	628.78	False	unmatched	True
ood	05	002	passepartout2		436	1.49	649.64	False	unmatched	True
ood	05	002	planetearth1		433	1.49	645.17	False	unmatched	True
ood	05	002	planetearth2		418	1.49	622.82	False	unmatched	True
ood	05	002	pulpfiction1		468	1.49	697.32	False	unmatched	True
ood	05	002	pulpfiction2		378	1.49	563.22	False	unmatched	True
ood	05	002	wot1		353	1.49	525.97	False	unmatched	True
ood	05	002	wot2		324	1.49	482.76	False	unmatched	True
petit-prince	01	001	lppFR	1	420	1.49	625.8	True	exact	True
petit-prince	01	001	lppFR	2	443	1.49	660.07	True	exact	True
petit-prince	01	001	lppFR	3	480	1.49	715.2	True	exact	True
petit-prince	01	001	lppFR	4	428	1.49	637.72	True	exact	True
petit-prince	01	001	lppFR	5	399	1.49	594.51	True	exact	True
petit-prince	01	001	lppFR	6	512	1.49	762.88	True	exact	True
petit-prince	01	002	lppEN	1	381	1.49	567.6899999999999	True	exact	True
petit-prince	01	002	lppEN	2	403	1.49	600.47	True	exact	True
petit-prince	01	002	lppEN	3	459	1.49	683.91	True	exact	True
petit-prince	01	002	lppFR	7	451	1.49	671.99	True	exact	True
petit-prince	01	002	lppFR	8	400	1.49	596.0	True	exact	True
petit-prince	01	002	lppFR	9	457	1.49	680.93	True	exact	True
petit-prince	01	003	lppEN	4	410	1.49	610.9	True	exact	True
petit-prince	01	003	lppEN	5	359	1.49	534.91	True	exact	True
petit-prince	01	003	lppEN	6	464	1.49	691.36	True	exact	True
petit-prince	01	003	lppEN	7	440	1.49	655.6	True	exact	True
petit-prince	01	003	lppEN	8	395	1.49	588.55	True	exact	True
petit-prince	01	003	lppEN	9	497	1.49	740.53	True	exact	True
petit-prince	02	001	lppFR	1	420	1.49	625.8	True	exact	True
petit-prince	02	001	lppFR	2	443	1.49	660.07	True	exact	True
petit-prince	02	001	lppFR	3	480	1.49	715.2	True	exact	True
petit-prince	02	001	lppFR	4	428	1.49	637.72	True	exact	True
petit-prince	02	001	lppFR	5	399	1.49	594.51	True	exact	True
petit-prince	02	001	lppFR	6	512	1.49	762.88	True	exact	True
petit-prince	02	002	lppEN	1	381	1.49	567.6899999999999	True	exact	True
petit-prince	02	002	lppEN	2	403	1.49	600.47	True	exact	True
petit-prince	02	002	lppEN	3	459	1.49	683.91	True	exact	True
petit-prince	02	002	lppFR	7	451	1.49	671.99	True	exact	True
petit-prince	02	002	lppFR	8	400	1.49	596.0	True	exact	True
petit-prince	02	002	lppFR	9	457	1.49	680.93	True	exact	True
petit-prince	02	003	lppEN	4	410	1.49	610.9	True	exact	True
petit-prince	02	003	lppEN	5	359	1.49	534.91	True	exact	True
petit-prince	02	003	lppEN	6	464	1.49	691.36	True	exact	True
petit-prince	02	003	lppEN	7	440	1.49	655.6	True	exact	True
petit-prince	02	003	lppEN	8	395	1.49	588.55	True	exact	True
petit-prince	02	003	lppEN	9	497	1.49	740.53	True	exact	True
petit-prince	03	001	lppEN	1	381	1.49	567.6899999999999	True	exact	True
petit-prince	03	001	lppEN	2	403	1.49	600.47	True	exact	True
petit-prince	03	001	lppEN	3	459	1.49	683.91	True	exact	True
petit-prince	03	001	lppEN	4	410	1.49	610.9	True	exact	True
petit-prince	03	001	lppEN	5	359	1.49	534.91	True	exact	True
petit-prince	03	001	lppEN	6	464	1.49	691.36	True	exact	True
petit-prince	03	002	lppEN	7	440	1.49	655.6	True	exact	True
petit-prince	03	002	lppEN	8	395	1.49	588.55	True	exact	True
petit-prince	03	002	lppEN	9	497	1.49	740.53	True	exact	True
petit-prince	03	002	lppFR	1	420	1.49	625.8	True	exact	True
petit-prince	03	002	lppFR	2	443	1.49	660.07	True	exact	True
petit-prince	03	002	lppFR	3	480	1.49	715.2	True	exact	True
petit-prince	03	003	lppFR	4	428	1.49	637.72	True	exact	True
petit-prince	03	003	lppFR	5	399	1.49	594.51	True	exact	True
petit-prince	03	003	lppFR	6	512	1.49	762.88	True	exact	True
petit-prince	03	003	lppFR	7	451	1.49	671.99	True	exact	True
petit-prince	03	003	lppFR	8	400	1.49	596.0	True	exact	True
petit-prince	03	003	lppFR	9	457	1.49	680.93	True	exact	True
petit-prince	05	001	lppEN	1	381	1.49	567.6899999999999	True	exact	True
petit-prince	05	001	lppEN	2	403	1.49	600.47	True	exact	True
petit-prince	05	001	lppEN	3	459	1.49	683.91	True	exact	True
petit-prince	05	001	lppEN	4	410	1.49	610.9	True	exact	True
petit-prince	05	001	lppEN	5	359	1.49	534.91	True	exact	True
petit-prince	05	001	lppEN	6	464	1.49	691.36	True	exact	True
petit-prince	05	002	lppEN	7	440	1.49	655.6	True	exact	True
petit-prince	05	002	lppEN	8	395	1.49	588.55	True	exact	True
petit-prince	05	002	lppEN	9	497	1.49	740.53	True	exact	True
petit-prince	05	002	lppFR	1	420	1.49	625.8	True	exact	True
petit-prince	05	002	lppFR	2	443	1.49	660.07	True	exact	True
petit-prince	05	002	lppFR	3	480	1.49	715.2	True	exact	True
petit-prince	05	003	lppFR	4	428	1.49	637.72	True	exact	True
petit-prince	05	003	lppFR	5	399	1.49	594.51	True	exact	True
petit-prince	05	003	lppFR	6	512	1.49	762.88	True	exact	True
petit-prince	05	003	lppFR	7	451	1.49	671.99	True	exact	True
petit-prince	05	003	lppFR	8	400	1.49	596.0	True	exact	True
petit-prince	05	003	lppFR	9	457	1.49	680.93	True	exact	True
petit-prince	06	001	lppEN	1	381	1.49	567.6899999999999	True	exact	True
petit-prince	06	001	lppEN	2	403	1.49	600.47	True	exact	True
petit-prince	06	001	lppEN	3	459	1.49	683.91	True	exact	True
petit-prince	06	001	lppEN	4	410	1.49	610.9	True	exact	True
petit-prince	06	001	lppEN	5	359	1.49	534.91	True	exact	True
petit-prince	06	002	lppEN	6	464	1.49	691.36	True	exact	True
petit-prince	06	002	lppEN	7	440	1.49	655.6	True	exact	True
petit-prince	06	002	lppEN	8	395	1.49	588.55	True	exact	True
petit-prince	06	002	lppEN	9	497	1.49	740.53	True	exact	True
petit-prince	06	002	lppFR	1	420	1.49	625.8	True	exact	True
petit-prince	06	002	lppFR	2	443	1.49	660.07	True	exact	True
petit-prince	06	003	lppFR	3	480	1.49	715.2	True	exact	True
petit-prince	06	003	lppFR	4	428	1.49	637.72	True	exact	True
petit-prince	06	003	lppFR	5	399	1.49	594.51	True	exact	True
petit-prince	06	003	lppFR	6	512	1.49	762.88	True	exact	True
petit-prince	06	003	lppFR	7	451	1.49	671.99	True	exact	True
retinotopy	01	001	bars		202	1.49	300.98	True	exact	True
retinotopy	01	001	rings		202	1.49	300.98	True	exact	True
retinotopy	01	001	wedges		202	1.49	300.98	True	exact	True
retinotopy	01	002	bars		202	1.49	300.98	True	exact	True
retinotopy	01	002	rings		202	1.49	300.98	True	exact	True
retinotopy	01	002	wedges		202	1.49	300.98	True	exact	True
retinotopy	01	003	bars		202	1.49	300.98	True	exact	True
retinotopy	01	003	rings		202	1.49	300.98	True	exact	True
retinotopy	01	003	wedges		202	1.49	300.98	True	exact	True
retinotopy	01	004	bars		202	1.49	300.98	True	exact	True
retinotopy	01	004	rings		202	1.49	300.98	True	exact	True
retinotopy	01	004	wedges		202	1.49	300.98	True	exact	True
retinotopy	01	005	bars		202	1.49	300.98	True	exact	True
retinotopy	01	005	rings		202	1.49	300.98	True	exact	True
retinotopy	01	005	wedges		202	1.49	300.98	True	exact	True
retinotopy	01	006	bars		202	1.49	300.98	True	exact	True
retinotopy	01	006	rings		202	1.49	300.98	True	exact	True
retinotopy	01	006	wedges		202	1.49	300.98	True	exact	True
retinotopy	02	001	bars		202	1.49	300.98	True	exact	True
retinotopy	02	001	rings		202	1.49	300.98	True	exact	True
retinotopy	02	001	wedges		202	1.49	300.98	True	exact	True
retinotopy	02	002	bars		202	1.49	300.98	True	exact	True
retinotopy	02	002	rings		202	1.49	300.98	True	exact	True
retinotopy	02	002	wedges		202	1.49	300.98	True	exact	True
retinotopy	02	003	bars		202	1.49	300.98	True	exact	True
retinotopy	02	003	rings		202	1.49	300.98	True	exact	True
retinotopy	02	003	wedges		202	1.49	300.98	True	exact	True
retinotopy	02	004	bars		202	1.49	300.98	True	exact	True
retinotopy	02	004	rings		202	1.49	300.98	True	exact	True
retinotopy	02	004	wedges		202	1.49	300.98	True	exact	True
retinotopy	02	005	bars		202	1.49	300.98	True	exact	True
retinotopy	02	005	rings		202	1.49	300.98	True	exact	True
retinotopy	02	005	wedges		202	1.49	300.98	True	exact	True
retinotopy	02	006	bars		202	1.49	300.98	True	exact	True
retinotopy	02	006	rings		202	1.49	300.98	True	exact	True
retinotopy	02	006	wedges		202	1.49	300.98	True	exact	True
retinotopy	03	002	bars		202	1.49	300.98	True	exact	True
retinotopy	03	002	rings		202	1.49	300.98	True	exact	True
retinotopy	03	002	wedges		202	1.49	300.98	True	exact	True
retinotopy	03	003	bars		202	1.49	300.98	True	exact	True
retinotopy	03	003	rings		202	1.49	300.98	True	exact	True
retinotopy	03	003	wedges		202	1.49	300.98	True	exact	True
retinotopy	03	004	bars		202	1.49	300.98	True	exact	True
retinotopy	03	004	rings		202	1.49	300.98	True	exact	True
retinotopy	03	004	wedges		202	1.49	300.98	True	exact	True
retinotopy	03	005	bars		202	1.49	300.98	True	exact	True
retinotopy	03	005	rings		202	1.49	300.98	True	exact	True
retinotopy	03	005	wedges		202	1.49	300.98	True	exact	True
retinotopy	03	006	bars		202	1.49	300.98	True	exact	True
retinotopy	03	006	rings		202	1.49	300.98	True	exact	True
retinotopy	03	006	wedges		202	1.49	300.98	True	exact	True
retinotopy	05	001	bars		202	1.49	300.98	True	exact	True
retinotopy	05	001	rings		202	1.49	300.98	True	exact	True
retinotopy	05	001	wedges		202	1.49	300.98	True	exact	True
retinotopy	05	002	wedges		202	1.49	300.98	True	exact	True
retinotopy	05	003	bars		202	1.49	300.98	True	exact	True
retinotopy	05	003	rings		202	1.49	300.98	True	exact	True
retinotopy	05	003	wedges		202	1.49	300.98	True	exact	True
retinotopy	05	004	bars		202	1.49	300.98	True	exact	True
retinotopy	05	004	rings		202	1.49	300.98	True	exact	True
retinotopy	05	004	wedges		202	1.49	300.98	True	exact	True
retinotopy	05	005	bars		202	1.49	300.98	True	exact	True
retinotopy	05	005	rings		202	1.49	300.98	True	exact	True
retinotopy	05	005	wedges		202	1.49	300.98	True	exact	True
retinotopy	05	006	bars		202	1.49	300.98	True	exact	True
retinotopy	05	006	rings		202	1.49	300.98	True	exact	True
retinotopy	05	006	wedges		202	1.49	300.98	True	exact	True
shinobi	01	002	shinobi	1	451	1.49	671.99	True	exact	True
shinobi	01	002	shinobi	2	434	1.49	646.66	True	exact	True
shinobi	01	002	shinobi	3	420	1.49	625.8	True	exact	True
shinobi	01	002	shinobi	4	422	1.49	628.78	True	exact	True
shinobi	01	003	shinobi	1	426	1.49	634.74	True	exact	True
shinobi	01	003	shinobi	2	410	1.49	610.9	True	exact	True
shinobi	01	003	shinobi	3	422	1.49	628.78	True	exact	True
shinobi	01	003	shinobi	4	459	1.49	683.91	True	exact	True
shinobi	01	004	shinobi	1	437	1.49	651.13	True	exact	True
shinobi	01	004	shinobi	2	472	1.49	703.28	True	exact	True
shinobi	01	004	shinobi	3	420	1.49	625.8	True	exact	True
shinobi	01	004	shinobi	4	425	1.49	633.25	True	exact	True
shinobi	01	004	shinobi	5	412	1.49	613.88	True	exact	True
shinobi	01	005	shinobi	1	489	1.49	728.61	True	exact	True
shinobi	01	005	shinobi	2	457	1.49	680.93	True	exact	True
shinobi	01	005	shinobi	3	411	1.49	612.39	True	exact	True
shinobi	01	005	shinobi	4	459	1.49	683.91	True	exact	True
shinobi	01	006	shinobi	1	469	1.49	698.81	True	exact	True
shinobi	01	006	shinobi	2	478	1.49	712.22	True	exact	True
shinobi	01	006	shinobi	3	445	1.49	663.05	True	exact	True
shinobi	01	006	shinobi	4	442	1.49	658.58	True	exact	True
shinobi	01	006	shinobi	5	466	1.49	694.34	True	exact	True
shinobi	01	007	shinobi	1	498	1.49	742.02	True	exact	True
shinobi	01	007	shinobi	2	409	1.49	609.41	True	exact	True
shinobi	01	007	shinobi	3	451	1.49	671.99	True	exact	True
shinobi	01	007	shinobi	4	445	1.49	663.05	True	exact	True
shinobi	01	007	shinobi	5	413	1.49	615.37	True	exact	True
shinobi	01	008	shinobi	1	409	1.49	609.41	True	exact	True
shinobi	01	008	shinobi	2	491	1.49	731.59	True	exact	True
shinobi	01	008	shinobi	3	429	1.49	639.21	True	exact	True
shinobi	01	008	shinobi	4	407	1.49	606.43	True	exact	True
shinobi	01	008	shinobi	5	452	1.49	673.48	True	exact	True
shinobi	01	009	shinobi	1	416	1.49	619.84	True	exact	True
shinobi	01	009	shinobi	2	440	1.49	655.6	True	exact	True
shinobi	01	009	shinobi	3	469	1.49	698.81	True	exact	True
shinobi	01	009	shinobi	4	486	1.49	724.14	True	exact	True
shinobi	01	010	shinobi	1	479	1.49	713.71	True	exact	True
shinobi	01	010	shinobi	2	469	1.49	698.81	True	exact	True
shinobi	01	010	shinobi	3	445	1.49	663.05	True	exact	True
shinobi	01	011	shinobi	1	481	1.49	716.6899999999999	True	exact	True
shinobi	01	011	shinobi	2	418	1.49	622.82	True	exact	True
shinobi	01	011	shinobi	3	418	1.49	622.82	True	exact	True
shinobi	01	011	shinobi	4	481	1.49	716.6899999999999	True	exact	True
shinobi	01	012	shinobi	1	490	1.49	730.1	True	exact	True
shinobi	01	012	shinobi	2	461	1.49	686.89	True	exact	True
shinobi	01	012	shinobi	3	508	1.49	756.92	True	exact	True
shinobi	01	012	shinobi	4	449	1.49	669.01	True	exact	True
shinobi	01	013	shinobi	1	414	1.49	616.86	True	exact	True
shinobi	01	013	shinobi	2	476	1.49	709.24	True	exact	True
shinobi	01	013	shinobi	3	458	1.49	682.42	True	exact	True
shinobi	01	013	shinobi	4	418	1.49	622.82	True	exact	True
shinobi	01	013	shinobi	5	464	1.49	691.36	True	exact	True
shinobi	01	013	shinobi	6	415	1.49	618.35	True	exact	True
shinobi	02	002	shinobi	1	411	1.49	612.39	True	exact	True
shinobi	02	002	shinobi	2	504	1.49	750.96	True	exact	True
shinobi	02	002	shinobi	3	483	1.49	719.67	True	exact	True
shinobi	02	002	shinobi	4	458	1.49	682.42	True	exact	True
shinobi	02	002	shinobi	5	443	1.49	660.07	True	exact	True
shinobi	02	005	shinobi	1	461	1.49	686.89	True	exact	True
shinobi	02	005	shinobi	2	407	1.49	606.43	True	exact	True
shinobi	02	006	shinobi	1	503	1.49	749.47	True	exact	True
shinobi	02	006	shinobi	2	502	1.49	747.98	True	exact	True
shinobi	02	006	shinobi	3	469	1.49	698.81	True	exact	True
shinobi	02	007	shinobi	1	445	1.49	663.05	True	exact	True
shinobi	02	007	shinobi	2	483	1.49	719.67	True	exact	True
shinobi	02	007	shinobi	3	461	1.49	686.89	True	exact	True
shinobi	02	007	shinobi	4	490	1.49	730.1	True	exact	True
shinobi	02	007	shinobi	5	484	1.49	721.16	True	exact	True
shinobi	02	008	shinobi	1	417	1.49	621.33	True	exact	True
shinobi	02	008	shinobi	2	454	1.49	676.46	True	exact	True
shinobi	02	008	shinobi	3	438	1.49	652.62	True	exact	True
shinobi	02	008	shinobi	4	488	1.49	727.12	True	exact	True
shinobi	02	008	shinobi	5	429	1.49	639.21	True	exact	True
shinobi	02	009	shinobi	1	448	1.49	667.52	True	exact	True
shinobi	02	009	shinobi	2	486	1.49	724.14	True	exact	True
shinobi	02	009	shinobi	3	522	1.49	777.78	True	exact	True
shinobi	02	009	shinobi	4	481	1.49	716.6899999999999	True	exact	True
shinobi	02	010	shinobi	1	501	1.49	746.49	True	exact	True
shinobi	02	010	shinobi	2	442	1.49	658.58	True	exact	True
shinobi	02	010	shinobi	3	464	1.49	691.36	True	exact	True
shinobi	02	010	shinobi	4	455	1.49	677.95	True	exact	True
shinobi	02	010	shinobi	5	468	1.49	697.32	True	exact	True
shinobi	02	010	shinobi	6	463	1.49	689.87	True	exact	True
shinobi	02	011	shinobi	1	493	1.49	734.57	True	exact	True
shinobi	02	011	shinobi	2	450	1.49	670.5	True	exact	True
shinobi	02	011	shinobi	3	447	1.49	666.03	True	exact	True
shinobi	02	011	shinobi	4	483	1.49	719.67	True	exact	True
shinobi	02	011	shinobi	5	457	1.49	680.93	True	exact	True
shinobi	02	011	shinobi	6	438	1.49	652.62	True	exact	True
shinobi	02	012	shinobi	1	483	1.49	719.67	True	exact	True
shinobi	02	012	shinobi	2	461	1.49	686.89	True	exact	True
shinobi	02	012	shinobi	3	448	1.49	667.52	True	exact	True
shinobi	02	012	shinobi	4	434	1.49	646.66	True	exact	True
shinobi	02	012	shinobi	5	432	1.49	643.68	True	exact	True
shinobi	02	013	shinobi	1	445	1.49	663.05	True	exact	True
shinobi	02	013	shinobi	2	440	1.49	655.6	True	exact	True
shinobi	02	013	shinobi	3	509	1.49	758.41	True	exact	True
shinobi	02	013	shinobi	4	439	1.49	654.11	True	exact	True
